users,tweets,show,rocauc,rec,prec,most_similar,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<users_dir>,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,<friends_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.625507930536,0.276976564505,0.635769283911,False,True,False,False,False,0.379888362134,False,False,True,0.878619275787,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.86,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.661425179299,0.360342607253,0.611508811068,False,True,False,False,False,0.447031052354,False,False,True,0.880165200601,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.73,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.623457245166,0.269620925113,0.657163490391,False,True,False,False,False,0.376589707429,False,False,True,0.880451262247,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.88,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.613991622909,0.24986472967,0.647185267863,False,True,False,False,False,0.354803744719,False,False,True,0.878476840926,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.9,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.648971565474,0.329954769142,0.625249527925,False,True,False,False,False,0.424460110134,False,False,True,0.880447686476,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.79,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.739877656886,0.773730955195,0.303257734354,False,True,False,False,False,0.434646303711,False,False,True,0.718902715202,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.05,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.713651464026,0.514542307105,0.489446678301,False,True,False,False,False,0.497938013994,False,False,True,0.859462680874,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.32,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.707333398001,0.493666969525,0.505878320285,False,True,False,False,False,0.495542545412,False,False,True,0.863546210875,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.37,False,10,30,3,../inputs/liwc.dic,240,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.68863961027,0.432683250132,0.567098508216,False,True,False,False,False,0.485329364891,False,False,True,0.875092970035,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.0,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.723622562905,0.54477748059,0.477433483408,False,True,False,False,False,0.505554346598,False,False,True,0.854821330663,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.25,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.68863961027,0.432683250132,0.567098508216,False,True,False,False,False,0.485329364891,False,False,True,0.875092970035,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.5,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.754620598575,0.689478822088,0.383232337821,False,True,False,False,False,0.490880157706,False,False,True,0.803836801831,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.1,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.665916841502,0.374836862995,0.589228420245,False,True,False,False,False,0.452738484971,False,False,True,0.877628787337,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.64,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.736123720743,0.590219961444,0.449084003494,False,True,False,False,False,0.507503020833,False,False,True,0.843554673532,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.19,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.752497415901,0.664533963561,0.401991127328,False,True,False,False,False,0.499126537654,False,False,True,0.818061217192,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.12,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.57433134532,0.158415783244,0.723267843268,False,True,False,False,False,0.256836310614,False,False,True,0.875941023624,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.98,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.649746174261,0.33122947282,0.630028356427,False,True,False,False,False,0.427963974283,False,False,True,0.881010870343,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.75,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.744983339016,0.628303586027,0.424189656849,False,True,False,False,False,0.504145217824,False,False,True,0.831161052707,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.15,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.743514403248,0.748453912298,0.322206987051,False,True,False,False,False,0.448823622428,False,False,True,0.743266228039,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.06,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.686381213941,0.426519191336,0.571176197579,False,True,False,False,False,0.48313580242,False,False,True,0.875516102887,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.52,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.65971244544,0.359929736188,0.593771395238,False,True,False,False,False,0.442304439001,False,False,True,0.877911273213,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.67,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.72597898655,0.552085704145,0.473690544312,False,True,False,False,False,0.506348873224,False,False,True,0.853554911917,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.24,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.68387318071,0.420331424622,0.572196942876,False,True,False,False,False,0.479626009853,False,False,True,0.875516102887,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.53,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.597788942828,0.210223301585,0.694775401184,False,True,False,False,False,0.31814069595,False,False,True,0.87903942883,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.94,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.73197557135,0.573986966435,0.458827502863,False,True,False,False,False,0.506908548535,False,False,True,0.848203175284,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.21,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.614881627209,0.249505739838,0.666076184164,False,True,False,False,False,0.357497919926,False,False,True,0.88016818041,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.89,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.727772920933,0.557993385282,0.470351008931,False,True,False,False,False,0.506886476243,False,False,True,0.852428544185,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.23,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.702652566131,0.474644680766,0.530633003308,False,True,False,False,False,0.495665022618,False,False,True,0.868757896493,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.4,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.641401017591,0.310435374165,0.64816282187,False,True,False,False,False,0.412537156403,False,False,True,0.881431619347,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.8,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.678146901925,0.407224883827,0.571897497544,False,True,False,False,False,0.470786874339,False,False,True,0.875376051873,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.55,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.663809110396,0.369283025404,0.593480196785,False,True,False,False,False,0.449404372185,False,False,True,0.878052516151,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.65,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.704083330576,0.479650143895,0.525007332333,False,True,False,False,False,0.496389108156,False,False,True,0.867630336838,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.39,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.654959612866,0.345480464702,0.61496845986,False,True,False,False,False,0.436396826427,False,False,True,0.880025149586,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.71,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.587607564422,0.187575117724,0.707546342546,False,True,False,False,False,0.293018825211,False,False,True,0.877772414122,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.96,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.705194912937,0.482877513141,0.523315484753,False,True,False,False,False,0.497301554601,False,False,True,0.867207799948,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.38,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.649120660551,0.329475086855,0.632945152775,False,True,False,False,False,0.426763701284,False,False,True,0.881151517319,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.76,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.717183902902,0.525022599851,0.486687348199,False,True,False,False,False,0.501867874539,False,False,True,0.857776109085,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.28,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.698043707391,0.46166932763,0.539099678274,False,True,False,False,False,0.491925534735,False,False,True,0.870307397077,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.43,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.708762653042,0.492979340577,0.517744952165,False,True,False,False,False,0.500520667024,False,False,True,0.866082028177,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.36,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.702409582165,0.472866586883,0.53550276682,False,True,False,False,False,0.496578300405,False,False,True,0.869602374312,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.41,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.673398784148,0.393961563298,0.583782175373,False,True,False,False,False,0.465462868916,False,False,True,0.876783117595,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.59,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.65951927464,0.357579559925,0.603351651293,False,True,False,False,False,0.443634802827,False,False,True,0.879319530859,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.68,False,10,30,3,../inputs/liwc.dic,210,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
